CID,PC1,PC2,PC3,PC4,PC5
5281515,-7.441577295190022,20.63472097358617,-10.936968397929114,17.600465275714065,5.389105381779679
5282108,10.147501993652032,-1.089214391087363,6.013446080353342,21.16913978893912,6.787545272273149
5283349,-25.96057945737501,3.043267083798648,-3.5608200049337975,-9.891299896724354,2.6704750761506664
5284503,-12.845716662724323,12.9535866919341,7.509144888512626,-5.818661897756719,-10.15348670634134
5284507,-2.3891693331698263,25.331153215027033,13.998413296533744,0.8101944022233111,0.5527374539248253
5315892,-8.603296568599493,-13.796356178863618,5.721816444225891,0.8681134061295245,-0.5975740416994251
5318042,-19.09222928531736,7.243245292492887,-6.9478556765579915,-18.139860998591367,-5.860913487360849
5321950,18.562043396306343,5.537205854986639,19.32215082583238,-13.038352109710377,-3.2724211721660317
5324489,-0.9301879543229219,14.708601155372556,1.9221473120809092,-1.5147107086912284,1.4061309024769113
5325830,14.858151657027767,-5.115654179778203,-6.16908193110975,13.328649800596535,2.202296883455385
5357253,6.72426872406322,27.548971134754026,-17.10445567494399,1.7027780406717883,0.07041996100289168
5364446,19.79992861616178,12.327157023548374,-20.726171973958486,5.356023169775675,5.139536610580277
5364448,14.951771166960622,24.553425204730292,-25.04555038680039,0.931218606087548,1.1305763685875887
5364532,-39.32406199293614,5.553484676143905,-6.4252559021067635,-13.416638642665268,13.280153664635842
5367807,16.805474081539426,-2.0254365921836595,-13.023706565513134,14.158253444041279,10.504798924256997
5373603,-4.947626069374096,11.885523745219647,23.582050834891838,2.5226604192996676,-1.6843867738336804
5463682,12.652169036324803,26.290705399836575,-4.359028028614294,-8.943521665523653,6.504095258576826
12315259,-10.179316606655773,7.4741548324331974,11.846210057984782,8.584487060332055,-15.301565526164591
